trading_date,contract,price,contract_type,delivery_start,delivery_end
17/08/2021,2025,18.93,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/08/2021,2025,18.61,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/08/2021,2025,17.75,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/08/2021,2025,18.32,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/08/2021,2025,18.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/08/2021,2025,18.84,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/08/2021,2025,18.61,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/08/2021,2025,18.74,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/08/2021,2025,19.09,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/08/2021,2025,19.52,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
31/08/2021,2025,19.64,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/09/2021,2025,19.72,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/09/2021,2025,19.32,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/09/2021,2025,18.5,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/09/2021,2025,18.7,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/09/2021,2025,18.83,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/09/2021,2025,19.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/09/2021,2025,18.91,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/09/2021,2025,18.95,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/09/2021,2025,19.06,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/09/2021,2025,19.41,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/09/2021,2025,19.62,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/09/2021,2025,19.54,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/09/2021,2025,19.58,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/09/2021,2025,19.97,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/09/2021,2025,20.01,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/09/2021,2025,20.06,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/09/2021,2025,20.41,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/09/2021,2025,21.97,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/09/2021,2025,21.21,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/09/2021,2025,21,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/09/2021,2025,22.42,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/09/2021,2025,22.94,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/10/2021,2025,21.85,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/10/2021,2025,22.25,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/10/2021,2025,22.45,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/10/2021,2025,21.64,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/10/2021,2025,22,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/10/2021,2025,21.95,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/10/2021,2025,21.49,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/10/2021,2025,21.56,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/10/2021,2025,21.21,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/10/2021,2025,21.82,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/10/2021,2025,22.46,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/10/2021,2025,21.93,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/10/2021,2025,21.64,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/10/2021,2025,21.44,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/10/2021,2025,21.42,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/10/2021,2025,21.49,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/10/2021,2025,21.61,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/10/2021,2025,21.54,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/10/2021,2025,21.41,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/10/2021,2025,21.43,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/10/2021,2025,21.34,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/11/2021,2025,21.18,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/11/2021,2025,21.43,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/11/2021,2025,21.56,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/11/2021,2025,21.22,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/11/2021,2025,21.29,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/11/2021,2025,21.3,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/11/2021,2025,21.12,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/11/2021,2025,21.05,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/11/2021,2025,21.32,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/11/2021,2025,21.27,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/11/2021,2025,21.47,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/11/2021,2025,22.02,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/11/2021,2025,21.72,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/11/2021,2025,21.77,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/11/2021,2025,21.7,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/11/2021,2025,21.77,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/11/2021,2025,21.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/11/2021,2025,22.69,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/11/2021,2025,22.79,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/11/2021,2025,22.09,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/11/2021,2025,22.59,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/11/2021,2025,22.44,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/12/2021,2025,22.79,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/12/2021,2025,22.84,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/12/2021,2025,22.39,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/12/2021,2025,22.83,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/12/2021,2025,23.63,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/12/2021,2025,23.89,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/12/2021,2025,23.22,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/12/2021,2025,23.54,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/12/2021,2025,23.68,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/12/2021,2025,23.68,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/12/2021,2025,23.88,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/12/2021,2025,24.92,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/12/2021,2025,24.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/12/2021,2025,25.32,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/12/2021,2025,24.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/12/2021,2025,24.36,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/12/2021,2025,24.2,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/12/2021,2025,24.19,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/12/2021,2025,24.6,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/12/2021,2025,24.67,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/12/2021,2025,24.53,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/12/2021,2025,23.79,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
31/12/2021,2025,23.39,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/01/2022,2025,23.84,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/01/2022,2025,23.84,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/01/2022,2025,24.71,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/01/2022,2025,25.19,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/01/2022,2025,24.92,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/01/2022,2025,24.79,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/01/2022,2025,24.92,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/01/2022,2025,25.44,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/01/2022,2025,26.09,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/01/2022,2025,25.94,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/01/2022,2025,26.01,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/01/2022,2025,25.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/01/2022,2025,25.84,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/01/2022,2025,26.1,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/01/2022,2025,25.68,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/01/2022,2025,26.15,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/01/2022,2025,26.5,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/01/2022,2025,26.88,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/01/2022,2025,27.59,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/01/2022,2025,28.41,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
31/01/2022,2025,28.03,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/02/2022,2025,27.31,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/02/2022,2025,27.81,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/02/2022,2025,27.82,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/02/2022,2025,28.88,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/02/2022,2025,28.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/02/2022,2025,29.06,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/02/2022,2025,28.97,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/02/2022,2025,29.66,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/02/2022,2025,30.99,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/02/2022,2025,31.41,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/02/2022,2025,30.26,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/02/2022,2025,29.76,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/02/2022,2025,29.54,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/02/2022,2025,28.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/02/2022,2025,29.21,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/02/2022,2025,30.76,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/02/2022,2025,33.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/02/2022,2025,36.16,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/02/2022,2025,32.95,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/02/2022,2025,31.93,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/03/2022,2025,32.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/03/2022,2025,32.86,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/03/2022,2025,35.51,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/03/2022,2025,39.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/03/2022,2025,41.26,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/03/2022,2025,37.01,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/03/2022,2025,38.16,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/03/2022,2025,36.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/03/2022,2025,36.3,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/03/2022,2025,35.95,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/03/2022,2025,35.1,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/03/2022,2025,34.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/03/2022,2025,34.82,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/03/2022,2025,35.9,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/03/2022,2025,36.52,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/03/2022,2025,37.21,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/03/2022,2025,40.03,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/03/2022,2025,41.5,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/03/2022,2025,42.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/03/2022,2025,43.46,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/03/2022,2025,45.6,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/03/2022,2025,47.81,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
31/03/2022,2025,49.8,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/04/2022,2025,47.6,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/04/2022,2025,48.6,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/04/2022,2025,48.5,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/04/2022,2025,47.96,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/04/2022,2025,48.43,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/04/2022,2025,47.85,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/04/2022,2025,49.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/04/2022,2025,50.92,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/04/2022,2025,53.98,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/04/2022,2025,53.31,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/04/2022,2025,54.35,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/04/2022,2025,56.47,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/04/2022,2025,60.1,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/04/2022,2025,60.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/04/2022,2025,60.1,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/04/2022,2025,57.77,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/04/2022,2025,56.85,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/04/2022,2025,56.86,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/04/2022,2025,57.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/05/2022,2025,53.77,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/05/2022,2025,60.12,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/05/2022,2025,63.3,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/05/2022,2025,64.95,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/05/2022,2025,64.02,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/05/2022,2025,59.16,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/05/2022,2025,57.65,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/05/2022,2025,56.12,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/05/2022,2025,58.72,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/05/2022,2025,57.25,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/05/2022,2025,57.42,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/05/2022,2025,57.7,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/05/2022,2025,56.52,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/05/2022,2025,55.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/05/2022,2025,54.76,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/05/2022,2025,53.31,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/05/2022,2025,54.75,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/05/2022,2025,55.01,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/05/2022,2025,54.95,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/05/2022,2025,54.18,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/05/2022,2025,55.35,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
31/05/2022,2025,57,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/06/2022,2025,56.1,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/06/2022,2025,58.25,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/06/2022,2025,58.86,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/06/2022,2025,58.66,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/06/2022,2025,58.27,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/06/2022,2025,57.79,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/06/2022,2025,55.9,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/06/2022,2025,54.91,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/06/2022,2025,54.31,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/06/2022,2025,55.58,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/06/2022,2025,56.27,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/06/2022,2025,56.75,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/06/2022,2025,55.17,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/06/2022,2025,56,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/06/2022,2025,54.15,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/06/2022,2025,55.42,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/06/2022,2025,56.23,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/06/2022,2025,52.85,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/06/2022,2025,51.82,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/06/2022,2025,51.8,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/06/2022,2025,54.2,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
30/06/2022,2025,54.85,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/07/2022,2025,56.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/07/2022,2025,56.75,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/07/2022,2025,53.66,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
06/07/2022,2025,54.5,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
07/07/2022,2025,57.25,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/07/2022,2025,55.62,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/07/2022,2025,55.45,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/07/2022,2025,57.79,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
13/07/2022,2025,59.01,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
14/07/2022,2025,57.68,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/07/2022,2025,56.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/07/2022,2025,55.6,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/07/2022,2025,54.57,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
20/07/2022,2025,54.4,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
21/07/2022,2025,53.52,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/07/2022,2025,54.52,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/07/2022,2025,56.27,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
26/07/2022,2025,58.8,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
27/07/2022,2025,58.77,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
28/07/2022,2025,58.08,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
29/07/2022,2025,59.6,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
01/08/2022,2025,63.98,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
02/08/2022,2025,67.04,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
03/08/2022,2025,66.45,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
04/08/2022,2025,64.27,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
05/08/2022,2025,64.85,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
08/08/2022,2025,64.38,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
09/08/2022,2025,66.48,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
10/08/2022,2025,73.08,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
11/08/2022,2025,78.07,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
12/08/2022,2025,80.25,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
15/08/2022,2025,84.25,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
16/08/2022,2025,85.48,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
17/08/2022,2025,88.3,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
18/08/2022,2025,92.8,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
19/08/2022,2025,101.46,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
22/08/2022,2025,113.3,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
23/08/2022,2025,110.94,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
24/08/2022,2025,117.75,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
25/08/2022,2025,122.55,year,2025-01-01 00:00:00+01:00,2025-12-31 23:00:00+01:00
